timestamp,DOY,E11,E12,E13,E13_W,E14,E15,E16,E17,E18,E21,E22,E22_W,E23,E23_W,E24,E25,E26,E26_W,E27,E28,E31,E32,E33,E34,E35,E36,E36_W,E37,E37_W,E38,E41,E42,E43,E43_W,E44,E45,E46,E47,E47_W,E48
6/26/2022 17:00,177,22.79792421,22.34459399,25.07560776,24.48653216,22.30071113,22.3913399,22.63886378,22.82919915,22.14083109,22.54082824,22.95183259,17.91319501,22.4376525,25.10268536,22.67880581,23.08294679,22.59990829,23.90241332,25.22330164,22.33156574,20.70928694,22.91585639,22.76454028,22.96350797,,,,22.79332112,24.20887116,22.29858143,22.81905081,22.42885058,21.9898636,24.43810187,23.03587213,,,22.89628883,24.44346953,22.54019742
6/26/2022 17:05,177,22.70174037,22.29114589,25.20339646,24.35431877,22.19434978,22.3106713,22.55994821,22.79154266,22.15484387,22.46321717,22.8558326,17.89686001,22.34576684,25.02231994,22.57595786,22.99967999,22.49480559,23.77767582,25.37134492,22.20429671,20.6329231,22.81682273,22.63455431,22.81437354,,,,22.64772867,24.00102399,22.15106346,22.6139101,22.23119623,21.78160523,24.09013145,22.81616619,,,22.75587734,24.17371364,22.43799666
6/26/2022 17:10,177,22.54913674,22.10977565,25.24254488,23.99901166,22.05314397,22.11378301,22.36555344,22.5453654,21.86964699,22.26643739,22.71074937,17.81809187,22.18009122,24.73454022,22.43014291,22.83969307,22.33421679,23.62981789,25.45581457,22.03140546,20.52773241,22.71308428,22.51014662,22.64377548,,,,22.59905244,23.74404505,22.09758959,22.52792263,22.15703651,21.74440109,23.93885524,22.75359679,,,22.71198603,23.92806755,22.36220161
6/26/2022 17:15,177,22.62504077,22.22366952,25.16721529,24.06316544,22.1509749,22.21251249,22.42351216,22.619191,21.96597746,22.33128968,22.72000937,17.52439945,22.25512969,24.82966584,22.4965872,22.90957939,22.34669427,23.64753288,25.44121188,22.09412041,20.54639459,22.72189144,22.51790019,22.69544114,,,,22.61979391,23.67660319,22.1260637,22.55108986,22.20574999,21.79507479,23.90198384,22.74624497,,,22.75075285,24.03141344,22.37208831
6/26/2022 17:20,177,22.60710817,22.22260317,25.3753023,24.21004427,22.18444979,22.21930724,22.40827355,22.63347596,21.95427986,22.34725891,22.73508131,17.42912904,22.27842037,24.938899,22.48807272,22.90408633,22.40698831,23.66616184,25.55576811,22.13528832,20.47178811,22.68828996,22.50782979,22.67634677,,,,22.60511233,23.74988465,22.09702924,22.54503803,22.18103717,21.78916066,23.9383569,22.7470662,,,22.67442886,24.07262491,22.33317331
6/26/2022 17:25,177,22.58950756,22.19008077,25.57452572,24.21022507,22.20297377,22.17028806,22.40610355,22.63197119,21.89871122,22.32470921,22.69566866,17.08539446,22.18761913,24.91169527,22.39129856,22.81739497,22.24938604,23.63838209,25.71237698,21.98723591,20.5139673,22.67147176,22.52099513,22.66272392,,,,22.62939403,23.7987127,22.14255208,22.60661339,22.23077225,21.83475029,24.02326477,22.8349963,,,22.83385729,24.25934144,22.44395345
6/26/2022 17:30,177,22.4971627,22.1173415,25.66242241,24.12250974,22.14711383,22.09773157,22.32031406,22.51939877,21.85109456,22.28003705,22.64161053,16.86718303,22.08203716,24.84003709,22.33326176,22.79692373,22.14125272,23.6128792,25.73108725,21.91043599,20.41714134,22.61394284,22.39317639,22.56956027,,,,22.52362665,23.81708642,21.97985249,22.48034593,22.12161007,21.6430858,23.96272996,22.72389523,,,22.76481288,24.23136629,22.36221725
6/26/2022 17:35,177,22.45621117,22.10996824,25.75379902,24.05270939,22.11817288,22.12633888,22.28210687,22.50571851,21.80438645,22.21894661,22.61014842,16.95476121,22.06324745,24.75728649,22.31096737,22.72554995,22.17799084,23.51631467,25.73045527,21.86495331,20.33154167,22.54891858,22.37810684,22.45350213,,,,22.4681009,23.69728692,21.9732624,22.3831044,22.07288743,21.6600595,23.86793185,22.64463867,,,22.64641779,24.07266501,22.24066256
6/26/2022 17:40,177,22.91233489,22.61027288,25.64770892,24.06170852,22.44749003,22.60356464,22.6938068,22.87646479,22.2158416,22.71366135,22.97810158,16.91097245,22.62432148,25.20579528,22.7273633,23.1787637,22.60972857,23.67995489,25.55770131,22.23893137,20.84694628,23.01920339,22.6941069,22.85792758,,,,22.97125423,23.83588721,22.39061473,22.88920493,22.47141399,22.07128764,23.89517991,22.99497986,,,23.05694496,24.24673727,22.63068916
6/26/2022 17:45,177,22.61628498,22.2909691,26.58986325,24.14517112,22.20727516,22.23694251,22.45483117,22.75048323,22.02559921,22.39252975,22.74313406,16.80405107,22.2587997,25.17300955,22.51311683,22.93819799,22.34543052,23.64120465,26.34023814,22.13842416,20.48946389,22.70743457,22.48432987,22.69653234,,,,22.7687232,23.91711645,22.1484855,22.51731683,22.16596835,21.74500192,23.7675437,22.78442038,,,22.75754121,24.23543693,22.39455678
6/26/2022 17:50,177,22.32612967,21.98957674,26.62313961,24.09066245,21.97139161,21.98756367,22.23583939,22.46001537,21.79382256,22.11423443,22.48738363,16.55528924,21.96312371,25.0326354,22.2700358,22.69820141,22.08505179,23.53472863,26.58810287,21.86122933,20.2567941,22.42558158,22.23337717,22.37281794,,,,22.40642042,23.6773656,21.87481841,22.34022015,21.97038829,21.56419313,23.70092017,22.58068539,,,22.52711634,24.07992821,22.12241739
6/26/2022 17:55,177,22.16781735,21.85218625,26.43707895,23.96175976,21.79663615,21.86305724,22.12744542,22.26408298,21.52108426,22.02950449,22.46381335,16.01458004,21.85980511,25.08918251,22.12325038,22.53645151,21.94659124,23.45099208,26.47986397,21.72603447,20.17868569,22.39811647,22.16308792,22.29086457,,,,22.27945156,23.48822882,21.72530577,22.2260754,21.8975714,21.4424847,23.72902606,22.44607644,,,22.40987925,23.93696661,22.04212334
6/26/2022 18:00,177,21.92465076,21.57365775,26.03760199,23.73801632,21.44827527,21.52684546,21.84115359,22.01890085,21.22038459,21.71587891,22.15898889,15.3750483,21.5548603,24.55851486,21.87915259,22.27845111,21.67598802,23.33600493,26.20251125,21.42610943,19.96799417,22.1230893,21.95552618,22.02051895,,,,21.99354663,23.2077329,21.45287827,21.88145165,21.58475721,21.12515673,23.53679236,22.20258185,,,22.15798588,23.62777232,21.83697345
6/26/2022 18:05,177,21.73132719,21.36034442,25.53305552,23.37533541,21.24412869,21.34152511,21.65262511,21.78603571,21.07930731,21.55338434,21.96531169,14.92493547,21.40146368,24.30158232,21.71606046,22.08883416,21.50289189,23.14016792,25.66097638,21.31786844,19.78924803,21.94161423,21.80334081,21.8797338,,,,21.83779679,22.98212652,21.3554472,21.73787646,21.44700718,21.00622314,23.32601912,22.04754005,,,21.98649579,23.40061002,21.67168234
6/26/2022 18:10,177,21.52872407,21.20977131,25.13961157,22.99751182,21.10148241,21.21646707,21.49576068,21.63976963,21.02141999,21.35009716,21.7805825,15.62561489,21.2534049,24.01947608,21.53911411,21.90142434,21.30864832,22.97667513,25.31934432,21.1419594,19.61616802,21.75244205,21.61377728,21.68640366,,,,21.61469842,22.75559393,21.13995626,21.51774759,21.23663517,20.84845011,23.02389233,21.83756648,,,21.75402351,23.14060455,21.46559344
6/26/2022 18:15,177,21.34578385,21.04363582,24.86320733,22.65856526,20.87317645,21.01561537,21.29236941,21.44645768,20.82240501,21.23298926,21.61523355,16.35637213,21.1461168,23.82202416,21.41280503,21.76412758,21.18003948,22.78209437,24.98496822,21.00447028,19.44664863,21.54653485,21.45254523,21.50691202,,,,21.43036667,22.41277202,20.9537616,21.3806099,21.12314917,20.70404409,22.76178252,21.66804164,,,21.58542475,22.75698105,21.34052214
6/26/2022 18:20,177,21.32109757,21.03273094,24.54252803,22.49970572,20.84356981,20.98622241,21.20898797,21.34204842,20.74142774,21.17100775,21.54692902,16.20676478,21.1252525,23.55229233,21.33907274,21.68314225,21.11756634,22.63396636,24.7318824,20.98239859,19.45405845,21.50976326,21.43343172,21.47023073,,,,21.42220539,22.18865587,20.97768996,21.36717714,21.10725429,20.7001848,22.66282467,21.62307173,,,21.56209072,22.59815719,21.29769014
6/26/2022 18:25,177,21.52340506,21.29200659,24.50151842,22.55265706,20.97842578,21.24021931,21.42769694,21.57144596,20.97975912,21.3545671,21.67223698,15.74784436,21.35957591,23.42458464,21.48121793,21.88476731,21.30160161,22.56889194,24.65117105,21.15864367,19.6077717,21.66508431,21.55153477,21.6325505,,,,21.67568358,22.26960061,21.22558562,21.5859878,21.28420806,20.9152677,22.63315269,21.75747189,,,21.74884752,22.71812856,21.4695341
6/26/2022 18:30,177,21.16417271,20.90355061,25.08681422,22.46382524,20.63927491,20.84262245,21.08845369,21.33050949,20.70283836,21.01495737,21.39240717,14.65250608,20.97932609,23.4061695,21.21479107,21.59645052,21.00167641,22.55838118,25.15922354,20.95705209,19.30866576,21.40334196,21.26000809,21.30231067,,,,21.32595526,22.23350981,20.81748147,21.21388862,20.94714376,20.5546762,22.56296953,21.48485812,,,21.44225011,22.70998088,21.18576995
6/26/2022 18:35,177,20.7676699,20.46743968,25.02909971,22.12125374,20.3487865,20.46983442,20.79678796,20.97970866,20.32357698,20.63574135,21.05799357,13.3934011,20.55929933,23.16577393,20.85712239,21.1712055,20.55385146,22.38067584,25.17407442,20.45500928,18.91166371,21.01562068,20.9157811,20.9246876,,,,20.86557893,21.87455889,20.3767888,20.80100475,20.58360284,20.18366036,22.26336313,21.14483704,,,21.02142332,22.30089229,20.82984621
6/26/2022 18:40,177,20.48139013,20.2216791,24.74970308,21.67542802,20.05964848,20.16824998,20.46548433,20.67335926,20.06252531,20.35894538,20.75530809,12.89133034,20.29652288,22.73577752,20.57485186,20.86446096,20.25296982,22.15493027,24.8171643,20.13924754,18.6561988,20.71929918,20.6531749,20.6480686,,,,20.54432364,21.42573033,20.07399532,20.51575898,20.2858022,19.89646007,21.89237646,20.83483456,,,20.71082167,21.84315922,20.49537061
6/26/2022 18:45,177,20.19476811,19.98188861,24.41992721,21.29488522,19.80520381,19.90215094,20.25492743,20.37989918,19.78657016,20.02963435,20.44112466,13.50600639,20.00838953,22.35106315,20.27108786,20.53084839,19.93221611,21.93844968,24.48316216,19.8537374,18.38596079,20.41996783,20.40032679,20.35724286,,,,20.25830543,20.93631411,19.79991982,20.18168457,20.01104662,19.67010698,21.57592916,20.58296467,,,20.43928153,21.39266449,20.26385193
6/26/2022 18:50,177,20.0086923,19.77930771,24.01513617,20.94239376,19.57838427,19.767275,20.03811855,20.16572799,19.62333959,19.84394381,20.22185433,12.89004023,19.87028986,22.04132293,20.09513496,20.35438095,19.74051173,21.69330112,24.03045463,19.68728049,18.22524298,20.21845596,20.18869887,20.1268521,,,,20.08672885,20.52748388,19.62955093,19.98065943,19.80296527,19.48505282,21.26725455,20.3518703,,,20.21498182,21.03631726,20.04856962
6/26/2022 18:55,177,19.80391645,19.57706903,23.73649616,20.73599495,19.34867606,19.5189328,19.7906589,19.93223057,19.40078842,19.57638536,19.96273328,11.05705465,19.69079778,21.83336976,19.86679939,20.14833226,19.49634606,21.51689015,23.7191872,19.46957636,18.0474846,20.02027825,19.99988396,19.94074149,,,,19.90967246,20.21317238,19.47806838,19.84426435,19.66421468,19.30412128,21.10225601,20.14975576,,,20.01529023,20.74644973,19.90665732
6/26/2022 19:00,177,19.49314223,19.32615316,23.65402483,20.37379458,19.0409647,19.14041061,19.41479895,19.57679244,18.9647549,19.2845482,19.65293024,10.39774512,19.41445846,21.56644697,19.58979476,19.80065128,19.17059907,21.28912062,23.63042103,19.10514116,17.61473251,19.64836373,19.7101324,19.63295279,,,,19.60329092,19.86079959,19.19374895,19.48687592,19.2650794,18.88305794,20.87748156,19.75248521,,,19.78707029,20.40216652,19.67115354
6/26/2022 19:05,177,18.9027956,18.7491689,23.71439805,19.93436713,18.50957453,18.60771474,18.99657895,19.14474684,18.61380591,18.6283622,19.08640305,10.22436847,18.80885644,21.16912276,19.06677236,19.26129665,18.64030856,21.03253117,23.55669929,18.6907191,17.07748943,19.03103498,19.09681382,19.01746393,,,,19.0506652,19.37077477,18.61755042,18.84110518,18.61680545,18.29483387,20.53117176,19.17911553,,,19.267842,19.96091007,19.06852278
6/26/2022 19:10,177,18.43577851,18.21996692,23.27577767,19.59356869,18.15489997,18.15766779,18.56505171,18.68961396,18.2102088,18.23135064,18.70747204,9.965186733,18.23347012,20.7982924,18.60353397,18.84504266,18.18288691,20.73803175,23.29327289,18.24283477,16.73356098,18.63508189,18.68436878,18.6124412,,,,18.55475033,18.84799471,18.22101596,18.43339743,18.28992071,17.9003425,20.27521419,18.79454747,,,18.75675623,19.55347113,18.60037117
6/26/2022 19:15,177,18.46040548,18.27115838,22.42471735,19.37772621,18.08508754,18.16939159,18.52259949,18.62804966,18.17192032,18.273139,18.63408281,10.36966459,18.34715873,20.56320035,18.58166842,18.80263314,18.14559779,20.5577154,22.47924583,18.15755973,16.7471803,18.60541974,18.73484683,18.63848307,,,,18.5086866,18.54269519,18.1600466,18.45203556,18.35011516,17.96161546,20.0607541,18.80546713,,,18.73559686,19.31245791,18.53259334
6/26/2022 19:20,177,18.16515662,17.92534112,22.29623083,19.15559777,17.71771527,17.83782154,18.14384027,18.22462171,17.74349499,17.95814513,18.36505463,10.48597702,18.05426235,20.36537281,18.25882253,18.36000103,17.83009024,20.43548318,22.14908825,17.8260424,16.39878849,18.32023669,18.445878,18.32788161,,,,18.13929964,18.25917494,17.82470427,18.09774363,17.96465961,17.60423358,19.97330071,18.5182406,,,18.35325633,19.03896845,18.06457906
6/26/2022 19:25,177,17.88450335,17.7549334,21.96213657,18.94060716,17.40958728,17.31406018,17.717553,17.86456442,17.35233264,17.60424504,18.02538174,10.89089087,17.82880031,20.14744132,17.99562844,18.02977853,17.36596273,20.29648256,21.89415825,17.40436394,16.08927612,17.95713125,18.02599599,17.99444407,,,,17.75562847,17.94094214,17.2974168,17.71260038,17.50217994,17.30124556,19.85216341,18.1488255,,,18.0309894,18.76948642,17.71237726
6/26/2022 19:30,177,17.24568288,17.07811907,22.0182237,18.64980391,16.9044907,16.84704704,17.18456393,17.36621572,16.74552368,16.98206653,17.4379563,11.20827679,16.95012289,19.91012046,17.35615908,17.38985645,16.78110436,20.04376858,21.76203238,16.84375318,15.55379653,17.3625242,17.3556463,17.39933371,,,,17.18722817,17.48505094,16.70794807,17.17395942,16.96958053,16.71527981,19.71034902,17.62606126,,,17.45858664,18.37546104,16.9766615
6/26/2022 19:35,177,16.78978673,16.59055103,21.93204351,18.35969909,16.50193976,16.49532766,16.8658419,17.03258923,16.28647114,16.54217028,16.95499819,11.22810811,16.46546279,19.63642771,16.91999104,17.01991305,16.42196537,19.90256568,21.58449352,16.35696321,15.22538762,16.93751683,16.83076189,16.96676173,,,,16.84082266,17.11743372,16.21647042,16.83066483,16.55883335,16.23484832,19.51714029,17.2026519,,,17.03514122,18.06069668,16.61167527
6/26/2022 19:40,177,16.69261703,16.46450247,21.64763754,18.20167571,16.38165913,16.39549725,16.73481836,16.90488996,16.1661317,16.4229115,16.82842751,10.99171444,16.31366488,19.51309378,16.79927669,16.92708216,16.32205935,19.77136794,21.28629041,16.22305172,15.10350693,16.79552118,16.72468534,16.8354546,,,,16.7414476,16.85397943,16.13179626,16.70302621,16.4092206,16.18752882,19.41479453,17.14626641,,,16.90506148,17.84323606,16.47455945
6/26/2022 19:45,177,16.6292931,16.40643598,21.471238,18.12476696,16.35581795,16.37842179,16.71306845,16.91258211,16.19754662,16.39912724,16.80479187,10.67534088,16.30133443,19.3755736,16.73118644,16.90812249,16.27773631,19.66576217,21.06876653,16.22321756,15.04904816,16.78203044,16.67876476,16.78575408,,,,16.72442917,16.65357149,16.12508625,16.71176434,16.47699222,16.16256969,19.31954002,17.09940562,,,16.88423855,17.71088164,16.45551954
6/26/2022 19:50,177,16.47600224,16.27192575,21.28880367,17.95395703,16.22250008,16.20985995,16.58397775,16.76057089,16.08812029,16.20056155,16.57926832,10.81947444,16.08345365,19.22876257,16.54046804,16.70129776,16.08156005,19.55551731,21.05602961,15.99329916,14.88221987,16.5569153,16.4992214,16.5968961,,,,16.53075178,16.55163335,15.90146763,16.55105834,16.27058445,15.96704858,19.2431098,16.93274015,,,16.66923168,17.56088778,16.23670625
6/26/2022 19:55,177,16.29474112,16.05032482,21.10415471,17.8714967,16.09675553,16.07948732,16.41494715,16.57747414,15.89343253,16.02069084,16.43275266,11.05659293,15.92307514,19.08367755,16.41944719,16.57002051,15.96412823,19.4666666,20.79653107,15.91000107,14.6890192,16.37796135,16.34689503,16.47727796,,,,16.4246214,16.45355373,15.78825469,16.19892274,16.01507724,15.75166506,19.11849007,16.79611921,,,16.53454195,17.45945875,16.15095131
6/26/2022 20:00,177,16.1067116,15.8331819,20.6786882,17.78974498,16.00945961,16.03781976,16.33991926,16.41143333,15.75160642,16.04839095,16.26478091,11.60954641,15.69496776,18.92969463,16.29022199,16.47779866,15.77331002,19.41865154,20.45238521,15.76041733,14.60084655,16.23165369,16.20079036,16.30379954,,,,16.13814482,16.31464384,15.61456708,16.16930412,15.9811544,15.62275507,19.02892887,16.63380546,,,16.32973746,17.3261801,15.9669859
6/26/2022 20:05,177,16.16527909,15.92189261,19.96951072,17.7089948,16.04530603,16.0795358,16.22224405,16.31444218,15.68794022,16.09141549,16.29249505,11.53200684,15.81862252,18.85450648,16.36589738,16.5732458,15.78342185,19.33336621,19.81108006,15.77874431,14.74677144,16.34950936,16.29938003,16.49022315,,,,16.25754723,16.20945984,15.67936166,16.38744657,16.08329508,15.7912919,18.99968931,16.69883344,,,16.3827549,17.2176832,16.02199987
6/26/2022 20:10,177,16.42559742,16.10614881,19.71295872,17.67330374,16.10557626,16.17705351,16.32784603,16.46573317,15.80500972,16.18830465,16.30106822,10.70452029,15.95207357,18.7573343,16.45365146,16.65053945,15.96315153,19.24953203,19.46314326,15.82884169,14.80556637,16.3191942,16.2680098,16.53792567,,,,16.21837247,16.17331775,15.77155924,16.40781903,16.11169134,15.85333826,19.00386384,16.75283668,,,16.44918206,17.21850228,16.14881207
6/26/2022 20:15,177,16.32204333,16.00572358,19.62927737,17.61702464,15.96915568,16.09845293,16.26666236,16.35416711,15.65971285,15.94000343,16.14624358,10.15888937,15.67283912,18.67761995,16.2036171,16.4389846,15.81587041,19.20546883,19.391229,15.70182032,14.65738467,16.15957884,16.13407082,16.24422152,,,,16.11493606,16.11895311,15.59857825,16.06955569,15.93174151,15.57699798,18.84659369,16.53802268,,,16.322135,17.13617446,16.06016642
6/26/2022 20:20,177,16.13222143,15.85768657,19.20789741,17.48942675,15.83370204,15.91943474,16.16966934,16.16234604,15.64225149,15.83172612,16.13689625,10.02668645,15.64665391,18.49889891,16.09339415,16.34998984,15.65873678,19.11937871,18.9839106,15.62196234,14.54473252,16.12859426,16.01494029,16.17355107,,,,15.98760075,15.96344467,15.49111678,16.05627151,15.9098526,15.51273442,18.78128103,16.44267618,,,16.21984966,17.02509093,15.83488035
6/26/2022 20:25,177,16.03752838,15.70577576,19.14603708,17.33311067,15.67713917,15.6783725,16.00080953,16.02166194,15.41718382,15.76502965,15.98197514,9.762808751,15.64343112,18.3115147,16.07959108,16.16817478,15.58613503,19.01969857,18.69798829,15.50416291,14.53471945,16.07287382,16.04336398,16.2261964,,,,15.96144096,15.79169655,15.41293982,16.02310316,15.78128578,15.54130478,18.69106591,16.36388591,,,16.08280673,16.86430482,15.73352107
6/26/2022 20:30,177,15.99825127,15.65403728,18.9484613,17.29515989,15.60306261,15.67460441,16.02727763,16.09148225,15.46002915,15.8214228,15.98674384,9.448380297,15.48089572,18.24892312,15.94478514,15.98886915,15.53856934,18.9372974,18.65473959,15.50209038,14.33207901,15.96046734,15.9334885,16.06886524,,,,15.92309974,15.73434486,15.39832663,15.97799993,15.80128375,15.56754814,18.66261101,16.35170669,,,16.03289772,16.74399855,15.69019636
6/26/2022 20:35,177,15.93378388,15.48511033,18.90991595,17.14991427,15.54766468,15.49209766,15.88067279,15.91983835,15.32080938,15.72948252,15.70880485,9.146901736,15.32967656,18.18384557,15.80578323,15.86919957,15.4095845,18.869146,18.58361384,15.38454944,14.26618752,15.72740769,15.70364954,15.86878556,,,,15.79327406,15.59614003,15.27182674,15.69698884,15.47552827,15.23897065,18.5571914,16.10124986,,,15.86119485,16.62156376,15.53868398
6/26/2022 20:40,177,15.86662031,15.4814008,19.02352393,17.02720038,15.46188353,15.48794182,15.84487961,15.88212062,15.28752085,15.57057203,15.61173651,8.821504324,15.26973279,18.04749685,15.70176527,15.8649742,15.42151626,18.75512884,18.76027257,15.37666544,14.10087439,15.55950307,15.63245787,15.74312015,,,,15.67631045,15.49561576,15.15872821,15.47219788,15.19137631,14.99315599,18.42613452,15.94000528,,,15.87389305,16.51295248,15.44163697
6/26/2022 20:45,177,15.49726483,15.21218316,19.31566325,16.88110672,15.30276371,15.35324437,15.66340157,15.67546735,14.91309783,15.26349777,15.46866043,8.675688329,14.96473737,17.91529491,15.48563934,15.61693795,15.19067861,18.70046231,18.82703,15.04294245,13.82791471,15.42975368,15.3445446,15.50284849,,,,15.56993117,15.38747421,14.92820809,15.26264084,15.08323447,14.78673422,18.27499223,15.71447615,,,15.59637754,16.36493888,15.30607909
6/26/2022 20:50,177,15.4024981,15.11165165,18.9039339,16.74858515,15.01571893,15.17296358,15.36343488,15.44993661,14.76023091,15.17785945,15.43849001,8.786779406,14.90585524,17.75166719,15.26862791,15.40302624,14.83799335,18.56636113,18.65524247,14.84084047,13.78443568,15.34076854,15.23233356,15.30081794,,,,15.25156896,15.19910509,14.7638377,15.17348147,15.00473745,14.69332592,18.16042642,15.56364134,,,15.32467012,16.17385331,15.05491036
6/26/2022 20:55,177,15.17460093,14.89829884,18.55948101,16.66154111,14.81752203,15.00837493,15.18979635,15.25066524,14.57263258,14.89162635,15.17482115,8.942297077,14.77990561,17.63527276,15.12375469,15.28247318,14.65846346,18.47951676,18.27085314,14.66710355,13.55222163,15.08867092,15.0370679,15.1159907,,,,15.16124312,15.01583541,14.64467153,14.96519287,14.78925336,14.449783,18.03516731,15.31795765,,,15.19638845,16.01255579,14.91737332
6/26/2022 21:00,177,15.26708887,15.03191931,18.01067636,16.67372885,14.96037634,15.15790021,15.30771509,15.27487542,14.67694194,14.94693211,15.21108128,9.174665736,14.80538088,17.60774444,15.13966183,15.41331293,14.76814229,18.42385815,17.90879827,14.70973374,13.54511309,15.09128017,15.10732621,15.11302924,,,,15.07566552,14.93032734,14.62951729,15.01482182,14.87041852,14.49425092,18.01906931,15.32029429,,,15.17073573,15.95590919,14.88823584
6/26/2022 21:05,177,15.36323931,15.18639789,17.59663261,16.71028728,15.1311034,15.47467118,15.62222137,15.59872112,15.0451373,15.1610643,15.42333274,9.33138922,15.11512998,17.57318266,15.41175593,15.73466012,15.1448366,18.4100726,17.29843408,15.06738934,13.72524033,15.30426942,15.35609012,15.41065126,,,,15.37490809,15.01968733,14.98281117,15.08986769,15.02712922,14.81670887,18.0266161,15.61087906,,,15.43398086,16.05021478,15.15716062
6/26/2022 21:10,177,15.1915765,15.01597275,17.38438985,16.70905517,15.03967509,15.35974215,15.56989544,15.61964776,15.10398073,14.9179065,15.26686616,9.257424386,14.94895619,17.52492404,15.2704081,15.645261,15.1093588,18.393928,17.12178144,15.09012163,13.62794914,15.1953535,15.25909852,15.29523812,,,,15.36980619,15.10634552,15.03880292,15.00378627,14.95586513,14.72313075,18.02203216,15.51780838,,,15.49272467,16.08393854,15.25603255
6/26/2022 21:15,177,15.18699771,14.96360607,17.05378309,16.66479096,14.94916582,15.19810879,15.420707,15.44210089,14.91866063,14.94054772,15.25377588,9.346891499,14.90479826,17.51611591,15.19920409,15.4952984,14.99121412,18.37280731,16.94290513,14.94098647,13.75597647,15.24714471,15.25380421,15.27384578,,,,15.22083778,15.05889583,14.85546713,15.06836048,14.95429964,14.70756713,17.93960646,15.46493442,,,15.38529976,16.04009222,15.15159569
6/26/2022 21:20,177,15.19294602,14.9808461,16.87452358,16.64389806,14.92080031,15.16512991,15.38890732,15.32350428,14.79255541,15.00462339,15.2883004,9.451637308,14.99129385,17.49454482,15.23260862,15.52563078,15.00312001,18.34218936,16.75306498,14.87693178,13.77469845,15.27694104,15.25158597,15.28805949,,,,15.17256352,14.99821758,14.78855848,15.1060748,14.96153886,14.70371334,17.91177694,15.42790966,,,15.36353845,15.98565018,15.11247279
6/26/2022 21:25,177,15.10387267,14.97951522,16.69799137,16.60046486,15.01083895,15.33687,15.52234168,15.45456966,14.92892031,15.12890552,15.37137497,9.549575317,15.11353761,17.4376655,15.33581886,15.62037898,15.07480972,18.30330989,16.60991249,14.9103404,13.69286342,15.23085336,15.29341536,15.34967193,,,,15.25663016,15.02592962,14.88607316,15.2094787,15.13187845,14.8488911,17.88100985,15.56814953,,,15.37961533,15.97930996,15.16858545
6/26/2022 21:30,177,15.33825696,15.1152497,16.59077258,16.55047425,15.03969342,15.23478764,15.3747951,15.37361689,14.86437719,15.1634467,15.39495204,9.567560442,15.01590682,17.3751391,15.22748868,15.47900686,14.97546882,18.23813334,16.59546078,14.93139059,13.71582908,15.19621997,15.20392674,15.2203878,,,,15.24826819,15.04909324,14.87518124,14.98853917,14.89470148,14.68361408,17.87679947,15.42469376,,,15.36144069,15.96948427,15.16404093
6/26/2022 21:35,177,15.14996455,14.99305418,16.6583576,16.52908317,14.98025419,15.26491137,15.46955612,15.49171048,14.96840831,15.05761452,15.34540834,9.590039251,15.1030517,17.35401853,15.34993166,15.62375814,15.09017038,18.17695886,16.51104426,14.95221364,13.76608055,15.29419141,15.33237756,15.34678791,,,,15.26848229,15.03321152,14.90097822,15.04672023,14.98832016,14.73695235,17.82838946,15.45588094,,,15.28598,15.88264656,15.04745615
6/26/2022 21:40,177,14.92661916,14.75734707,16.72055283,16.49220866,14.78410806,15.02358735,15.27036233,15.29499901,14.80253226,14.77652603,15.12102174,9.427049599,14.86362423,17.33731484,15.11928063,15.43315691,14.90415551,18.17233394,16.59532956,14.85909303,13.56348445,15.08654768,15.14222183,15.17478999,,,,15.12728491,14.97460152,14.77061891,14.93768341,14.82006149,14.59705222,17.8261356,15.31185048,,,15.22225766,15.83741055,14.98322045
6/26/2022 21:45,177,14.91526857,14.74197881,16.49569058,16.4577686,14.74012563,14.96107935,15.19028813,15.20668671,14.72422831,14.75003492,15.08494387,9.392863728,14.79409069,17.25157246,15.07306119,15.35024552,14.79789651,18.13716174,16.48121316,14.79837441,13.49753157,15.03819437,15.07049322,15.05304164,,,,15.01632919,14.90178346,14.65953458,14.84948217,14.73832196,14.42514111,17.70312599,15.17858242,,,15.11378767,15.73966348,14.85623402
6/26/2022 21:50,177,14.96606363,14.78750284,16.2465264,16.39022385,14.70020628,14.94697563,15.1471509,15.14845504,14.68285492,14.86876676,15.14372075,9.801422782,14.83177437,17.24582448,15.0492648,15.25614141,14.6964777,18.10634734,16.36443244,14.69672499,13.55937007,15.04203195,14.99685905,14.95617103,,,,14.89026816,14.81982187,14.56565339,14.77552473,14.69683533,14.37245778,17.63762297,15.045204,,,15.01910679,15.67688567,14.78119019
6/26/2022 21:55,177,14.86801002,14.68990506,16.11570421,16.36369112,14.68556714,14.91773295,15.14512345,15.15662443,14.67375953,14.78629821,15.05808247,10.12105168,14.76239811,17.22701586,14.98975992,15.27225882,14.76007301,18.03722729,16.1888529,14.7080971,13.47848637,15.01528853,14.95796341,14.9354349,,,,14.91350556,14.80151456,14.5753081,14.7731009,14.67455907,14.39397698,17.66737518,15.09414567,,,14.97211017,15.63895838,14.74329801
